	optimized_1245.py	optimized_6608.py	optimized_1722.py	optimized_4432.py	optimized_5612.py	optimized_5910.py	optimized_615.py	optimized_3114.py	optimized_7544.py	optimized_1040.py	optimized_4365.py	optimized_208.py	optimized_6270.py	optimized_3094.py	optimized_1333.py	optimized_819.py	optimized_406.py	optimized_2470.py	optimized_1650.py	optimized_2633.py	optimized_6805.py	optimized_4077.py	optimized_1150.py	optimized_2801.py	optimized_1294.py	optimized_8135.py	optimized_4110.py	optimized_1202.py	optimized_8153.py	optimized_9063.py	optimized_6019.py	optimized_6804.py	optimized_9529.py	optimized_9297.py	optimized_2417.py	optimized_8511.py	optimized_8163.py	optimized_5315.py	optimized_6982.py	optimized_5572.py	optimized_8363.py	optimized_3550.py	optimized_563.py	optimized_5997.py	optimized_3827.py	optimized_7607.py	optimized_2716.py	optimized_8671.py	optimized_7603.py	optimized_3189.py	optimized_724.py	optimized_8387.py	optimized_5217.py	optimized_9580.py	optimized_1157.py	optimized_318.py	optimized_8582.py	optimized_7534.py	optimized_7365.py	optimized_1623.py	optimized_2524.py	optimized_1562.py	optimized_7458.py	optimized_8681.py	optimized_4806.py	optimized_1076.py	optimized_959.py	optimized_693.py	optimized_4309.py	optimized_8129.py	optimized_1425.py	optimized_7925.py	optimized_810.py	optimized_1945.py	optimized_249.py	optimized_0.py	optimized_6328.py	optimized_2895.py	optimized_129.py	optimized_5181.py	optimized_8891.py	optimized_798.py	optimized_550.py	optimized_9012.py	optimized_4153.py	optimized_3103.py	optimized_7909.py	optimized_6545.py	optimized_8256.py	optimized_9270.py	optimized_2502.py	optimized_9139.py	optimized_2204.py	optimized_3777.py	optimized_4857.py	optimized_6381.py	optimized_5435.py	optimized_8662.py	optimized_9781.py	optimized_1395.py	optimized_6295.py	optimized_3466.py	optimized_9985.py	optimized_3083.py	optimized_1738.py	optimized_474.py	optimized_4152.py	optimized_4374.py	optimized_6550.py	optimized_4456.py	optimized_7772.py	optimized_75.py	optimized_8352.py	optimized_9395.py	optimized_6926.py	optimized_8621.py	optimized_1526.py	optimized_8006.py	optimized_3617.py	optimized_9375.py	optimized_1689.py	optimized_5839.py	optimized_8548.py	optimized_3401.py	optimized_6214.py	optimized_697.py	optimized_5914.py	optimized_325.py	optimized_460.py	optimized_9743.py	optimized_1769.py	optimized_5791.py	optimized_201.py	optimized_5648.py	optimized_5312.py	optimized_9194.py	optimized_887.py	optimized_2142.py	optimized_9424.py	optimized_6747.py	optimized_6043.py	optimized_4600.py	optimized_3126.py	optimized_7693.py	optimized_5081.py	optimized_3799.py	optimized_3508.py	optimized_9938.py	optimized_9767.py	optimized_273.py	optimized_3184.py	optimized_9052.py	optimized_6071.py	optimized_1215.py	optimized_562.py	optimized_2285.py	optimized_2388.py	optimized_6696.py	optimized_6715.py	optimized_3509.py	optimized_794.py	optimized_5175.py	optimized_7950.py	optimized_8809.py	optimized_1752.py	optimized_2676.py	optimized_7272.py	optimized_1834.py	optimized_7759.py	optimized_4517.py	optimized_8939.py	optimized_1661.py	optimized_191.py	optimized_9238.py	optimized_7046.py	optimized_6969.py	optimized_5051.py	optimized_6950.py	optimized_9852.py	optimized_5691.py	optimized_9633.py	optimized_9960.py	optimized_5870.py	optimized_2765.py	optimized_3701.py	optimized_8063.py	optimized_7800.py	optimized_93.py	optimized_8017.py	optimized_2652.py	optimized_2823.py	optimized_9650.py	optimized_2520.py	optimized_4523.py	optimized_6806.py	optimized_2010.py	optimized_7447.py	optimized_5781.py	optimized_5168.py	optimized_8646.py
optimized_697.py	41.756	11.675	35.461	11.671	135.266	35.454	141.065	12.990	35.464	135.054	35.347	13.136	34.744	134.957	134.946	35.335	131.996	27.077	131.366	35.776	36.740	135.610	15.461	37.321	16.282	16.420	16.497	36.846	140.676	132.563	38.587	133.958	130.937	131.895	134.840	140.819	130.964	17.567	37.464	135.451	39.003	37.955	19.530	35.979	40.116	37.874	131.242	134.345	134.637	18.604	130.782	21.135	39.214	134.546	38.800	40.284	134.123	133.296	15.971	133.281	40.275	133.765	136.222	132.750	134.817	40.306	23.375	25.886	131.181	25.444	22.894	40.365	19.029	22.057	41.589	136.163	131.071	17.307	24.136	40.512	134.550	135.696	15.068	132.311	8.502	133.585	36.556	22.784	135.036	44.167	28.858	132.658	132.467	132.049	130.648	134.796	43.417	44.626	131.351	42.521	131.958	131.073	26.126	131.168	10.361	134.319	134.145	134.209	10.839	134.412	133.918	134.254	34.414	130.908	45.534	36.830	141.811	46.998	48.381	48.069	133.988	46.195	131.498	38.956	45.340		37.329	133.351	42.616	44.338	49.002	134.004	132.353	132.389	135.119	134.455	134.455	134.681	40.058	52.957	133.887	134.608	135.176	51.809	45.867	45.867	52.051	132.582	19.220	43.845	46.687	135.473	133.169	50.605	50.605	55.220	30.815	52.779	133.845	30.949	49.862	136.063	31.307	53.744	53.744	33.022	134.753	135.975	136.615	55.522	25.444	54.234	136.710	136.710	57.188	32.766	136.649	58.932	132.003	63.635	132.963	61.948	62.690	137.855	137.855	57.762	34.481	137.863	137.938	55.308	135.065	67.003	46.665	46.665	66.869	14.244	59.375	138.580	62.446	72.467
optimized_5914.py	134.153	134.245	35.461	134.303	34.747	143.018	34.281	133.789	142.800	33.200	143.044	133.520	142.548	34.768	34.031	142.679	46.566	142.525	46.249	142.776	143.333	34.672	133.840	142.872	132.825	133.136	16.497	142.395	29.618	44.334	143.425	31.802	41.538	41.002	26.736	26.434	41.574	133.489	142.179	30.003	143.826	142.459	132.588	142.353	40.116	133.700	40.316	24.014	27.538	133.482	39.755	132.913	142.552	24.267	142.543	143.220	27.091	24.434	141.949	23.627	142.608	133.765	29.623	50.351	134.817	142.435	133.016	131.643	39.139	132.182	132.745	144.584	133.973	144.477	143.172	26.026	38.304	142.580	133.080	40.512	20.312	22.467	141.854	28.670	136.498	17.003	141.645	134.187	16.797	142.629	132.090	38.830	38.203	37.761	38.014	16.516	142.849	142.189	50.173	142.086	44.947	39.028	133.738	37.519	142.800	11.993	10.217	13.498	142.232	9.708	8.658	134.254	34.414	38.432	142.401	131.220	11.099	141.403	141.539	141.642	5.757	141.077	36.902	131.608	141.310	37.329		5.247	131.473	146.685	146.685	4.948	37.990	38.141	8.954	2.695	129.968	5.676	131.199	141.987	141.987	4.178	6.740	142.071	131.298	37.940	141.508	39.052	133.279	130.709	130.709	8.286	39.501	141.177	142.121	142.495	137.153	141.659	43.463	43.463	132.129	11.764	137.784	142.272	39.890	136.868	10.764	15.024	15.024	141.919	135.390	132.408	15.117	43.367	142.812	135.684	48.803	143.602	42.440	42.440	42.388	144.034	143.791	20.512	19.473	142.023	138.095	50.518	50.518	132.522	51.397	146.124	142.859	45.678	136.081	136.667	132.750	132.750	133.800	148.011
optimized_325.py	133.327	133.414	142.123	133.469	32.782	142.126	32.312	133.789	141.934	31.248	143.044	132.711	141.654	32.662	31.987	141.800	44.751	141.690	44.328	142.776	142.487	32.763	133.099	142.123	132.101	133.136	132.246	141.593	27.448	43.015	142.703	29.676	40.044	39.879	25.020	24.436	41.574	132.768	141.433	28.268	143.008	141.780	132.588	142.353	143.576	133.066	39.115	22.322	26.075	132.795	38.499	132.346	141.910	22.468	141.857	142.666	27.091	22.028	141.361	21.322	142.036	19.244	28.173	48.301	25.242	141.846	132.479	131.142	39.139	131.661	132.143	144.006	133.973	143.826	143.172	25.068	37.581	142.059	132.584	141.612	20.312	21.652	141.335	25.412	135.507	15.340	141.645	133.695	16.311	142.253	131.695	38.446	37.854	37.466	38.014	15.337	142.366	142.189	47.812	141.648	43.332	38.288	133.738	37.178	142.470	11.077	9.643	12.354	141.859	9.911	8.271	10.696	130.910	37.983	142.108	130.974	10.680	141.171	141.349	141.405	6.930	140.771	37.060	131.381	140.998	133.351	5.247		131.343	146.086	141.073	7.128	38.514	38.650	38.650	6.854	129.802	7.434	130.943	141.934	7.064	7.810	8.980	141.980	131.161	131.161	141.494	39.529	132.553	130.565	131.291	11.112	40.405	40.405	142.117	142.476	136.846	141.592	43.970	134.037	132.128	13.784	137.398	137.398	41.116	136.637	11.988	15.637	17.046	141.939	135.007	132.575	132.575	44.362	142.773	135.299	49.598	143.611	41.276	144.632	41.829	144.106	143.958	143.958	20.383	142.091	137.881	51.671	51.919	132.499	50.635	146.312	142.555	142.555	136.551	135.505	132.869	45.545	134.074	148.330
optimized_460.py	34.891	35.293	52.912	35.468	133.891	53.020	133.844	33.581	141.934	133.538	53.292	132.711	52.524	32.662	133.595	52.499	132.384	50.626	132.250	50.653	52.883	134.220	31.534	50.225	29.274	29.531	29.767	141.593	132.491	132.947	51.498	132.953	130.949	131.615	132.829	132.271	130.823	28.715	47.889	133.210	53.072	47.905	25.888	49.904	51.786	27.994	131.110	132.491	133.087	27.609	130.383	25.267	47.316	132.725	48.912	48.089	131.817	131.483	44.559	131.259	46.949	131.259	132.958	133.881	133.351	46.763	23.529	19.660	130.303	19.875	23.752	53.244	29.624	50.296	47.437	133.665	130.219	46.083	25.713	46.203	131.198	132.907	44.467	132.127	44.083	130.946	43.775	27.320	131.744	43.577	18.050	131.649	131.619	130.885	129.802	131.630	142.366	42.634	47.812	141.648	130.900	129.864	24.621	130.203	42.941	130.878	131.098	130.676	42.318	131.343	8.271	131.224	10.239	130.109	41.127	6.756	131.626	37.610	37.349	38.500	130.866	37.036	130.828	4.598	37.649	42.616	131.473	131.343		54.352	36.218	36.218	131.230	130.964	130.811	131.336	13.688	131.280	5.512	37.828	131.742	131.742	131.641	37.430	7.277	131.399	37.202	131.608	26.393	8.623	8.623	131.887	131.510	35.612	37.619	38.446	33.801	37.398	132.019	132.019	10.397	132.582	35.295	38.722	132.223	33.213	131.574	131.856	132.140	37.403	37.403	15.307	131.829	131.753	41.222	28.099	134.605	41.767	129.703	43.240	43.240	42.152	41.689	133.812	134.072	38.759	35.551	135.117	135.742	135.742	133.826	48.169	39.341	135.377	30.239	47.804	26.715	135.365	28.917	28.917
optimized_9743.py	42.679	42.760	16.306	42.765	141.487	16.271	141.487	42.924	16.320	141.725	17.043	42.863	18.098	141.254	141.436	16.863	132.384	16.292	132.250	15.096	15.682	141.651	41.429	50.225	43.018	42.181	43.432	15.687	142.321	140.092	14.318	141.101	138.005	139.021	143.110	142.721	137.970	40.942	16.953	143.261	14.137	16.115	42.379	19.355	11.902	41.245	138.316	143.231	142.424	40.122	137.460	41.819	17.620	143.794	17.814	15.060	143.377	143.021	16.775	143.054	17.683	143.822	144.574	140.562	142.246	17.420	41.941	45.218	137.451	43.200	42.254	13.346	41.875	9.821	13.527	144.647	130.219	16.519	25.713	19.053	144.354	145.263	21.274	132.127	43.338	144.525	15.399	39.590	145.645	19.696	44.795	139.076	131.619	138.334	136.431	146.253	21.137	22.391	139.149	20.390	130.900	136.545	40.144	137.039	21.787	146.130	131.098	146.032	22.191	145.787	145.591	145.190	48.572	135.729	23.219	50.226	145.920	28.550	30.838	30.198	130.866	37.036	136.283	50.725	28.580	44.338	146.685	146.086	54.352		31.717	145.472	136.458	136.161	146.689	146.603	55.379	147.063	51.562	36.854	36.854	146.850	147.314	35.716	59.652	136.499	35.095	136.453	39.974	39.974	58.587	147.457	136.554	34.142	39.992	41.008	40.838	37.887	37.887	40.375	61.553	148.595	41.671	41.257	136.936	42.604	146.274	148.559	148.559	42.104	41.321	66.623	148.074	136.398	44.436	42.103	137.885	47.079	47.079	51.403	138.606	50.814	50.480	149.875	150.335	44.355	44.272	44.272	138.565	68.876	136.963	56.196	27.019	145.200	78.257	47.315	75.360	75.360	77.659	62.389
optimized_1769.py	44.622	42.760	33.681	45.033	141.768	16.271	141.786	43.893	32.206	141.631	34.259	43.254	33.693	141.795	141.640	32.837	134.188	30.611	134.063	30.419	32.295	141.651	42.231	28.320	41.287	41.141	41.859	27.127	141.162	134.974	28.966	141.126	138.005	133.231	143.110	141.233	132.151	40.942	24.995	142.218	31.024	16.115	38.966	28.875	28.183	39.977	138.316	141.822	141.807	39.147	131.678	38.662	17.620	142.559	25.236	23.265	141.069	143.021	19.709	140.557	21.877	140.848	142.365	135.911	142.050	21.275	37.957	37.320	131.254	36.439	38.155	32.167	41.327	26.277	22.426	143.594	131.154	19.799	39.459	20.199	140.590	143.069	17.801	141.166	50.453	140.826	21.754	39.123	141.835	14.435	36.724	133.128	133.218	132.211	130.558	142.212	18.259	12.912	134.540	13.518	132.006	130.345	37.807	137.039	13.033	146.130	141.174	140.993	13.407	141.279	141.172	140.828	35.490	130.193	11.920	34.936	141.857	28.550	4.005	30.198	140.411	5.431	131.067	34.344	7.609	49.002	146.685	141.073	36.218	31.717		140.380	131.223	130.898	140.798	141.012	39.435	141.188	141.188	6.837	141.213	141.284	141.356	7.591	39.395	131.528	4.704	131.485	36.531	36.531	38.524	141.426	131.227	4.417	9.768	11.313	43.336	7.597	130.889	130.889	39.967	142.138	44.737	12.498	132.177	43.619	140.821	141.987	141.987	11.426	44.303	44.167	141.441	130.931	15.629	40.581	132.771	132.771	130.751	22.030	131.920	22.008	20.660	143.516	143.546	14.495	45.575	45.575	134.027	46.305	132.011	28.158	17.128	136.956	53.909	54.112	52.385	52.385	53.888	34.527
optimized_5791.py	133.876	133.970	141.759	134.031	33.506	141.768	33.058	133.513	141.562	31.962	141.802	133.230	33.693	33.594	141.640	32.837	45.474	141.293	45.104	141.560	32.295	33.744	42.231	141.637	41.287	132.825	132.681	141.154	28.394	43.226	28.966	30.412	40.261	133.231	25.866	25.229	40.280	133.169	24.995	29.006	142.526	141.275	132.270	141.152	142.989	133.423	39.045	23.250	26.472	133.127	38.275	132.632	141.393	23.941	141.335	142.065	25.895	23.165	140.834	22.220	141.457	20.106	28.472	49.502	25.753	141.261	132.746	131.375	37.775	131.867	132.441	143.336	133.739	143.315	141.985	143.594	36.824	141.426	132.841	141.132	18.871	22.354	140.770	28.200	136.193	16.208	140.534	133.885	16.353	14.435	36.724	37.529	36.954	36.455	36.357	16.739	141.825	141.218	49.160	141.133	43.810	130.345	133.429	35.812	141.908	11.704	10.170	140.993	141.315	141.279	8.742	10.071	130.942	130.193	141.590	130.897	11.984	140.563	140.766	140.856	5.664	140.215	131.067	131.257	140.483	134.004	4.948	7.128	36.218	145.472	140.380		36.078	36.353	9.382	5.214	129.821	129.821	130.765	141.305	5.988	5.261	7.862	141.406	130.972	35.912	140.738	140.738	132.809	130.428	130.999	8.086	37.538	140.445	141.499	141.888	137.005	140.947	140.947	134.063	131.711	12.393	137.668	141.545	37.948	136.801	8.209	8.209	13.181	141.203	135.167	132.118	14.734	41.200	142.103	135.536	135.536	142.948	40.966	144.014	41.278	143.636	143.264	20.110	19.923	141.229	141.229	48.959	49.296	132.084	49.795	145.538	142.112	45.788	135.659	135.659	132.637	45.038	133.593	147.693
optimized_201.py	132.385	132.464	134.097	132.511	52.841	134.045	52.679	132.097	133.705	31.962	134.123	131.853	133.720	53.197	52.598	133.547	36.373	133.331	36.178	133.528	133.847	54.117	132.100	132.952	131.312	131.500	131.468	132.554	49.908	43.226	133.209	50.869	27.604	28.110	49.305	48.205	27.371	131.754	132.104	51.450	142.526	132.120	131.072	132.617	133.676	132.013	25.485	47.600	48.878	131.685	24.365	132.632	132.060	49.241	131.985	132.482	49.051	47.477	131.670	46.466	131.927	45.612	51.598	42.061	48.120	131.699	131.531	130.597	20.886	131.867	131.272	134.769	132.263	133.783	132.588	50.986	19.109	131.769	131.652	131.302	44.294	48.686	131.063	50.181	134.415	43.904	132.237	132.412	44.634	131.624	131.057	23.881	24.021	21.348	17.160	16.739	131.401	131.206	40.872	131.549	31.433	17.227	132.047	16.923	131.674	42.406	41.310	43.196	131.368	40.725	40.384	40.039	130.594	9.908	141.590	130.897	42.430	131.162	140.766	131.169	37.852	131.025	5.342	131.257	140.483	132.353	37.990	38.514	131.230	136.458	131.223	36.078		3.566	40.222	37.827	130.281	130.281	130.455	131.753	37.267	37.274	38.311	131.989	131.711	4.534	131.313	131.313	131.082	131.128	131.569	37.595	4.185	131.377	132.152	132.456	132.456	131.562	10.649	132.487	132.282	38.859	135.752	132.212	9.202	9.202	36.719	41.734	38.739	132.081	133.909	133.505	39.657	12.303	132.411	132.411	18.108	133.411	27.858	134.641	27.956	134.645	134.096	42.626	42.626	132.090	136.377	20.559	23.066	133.404	26.718	135.796	133.253	35.345	35.345	134.702	135.318	35.552	136.329	138.670
optimized_5648.py	132.292	132.373	133.817	132.511	52.841	133.774	52.524	131.990	133.417	51.725	133.838	131.745	133.435	53.029	52.467	133.284	36.221	133.028	36.071	133.235	133.564	53.981	131.981	132.647	131.167	131.371	131.325	132.278	49.709	34.781	132.906	50.869	27.445	28.062	49.252	48.205	27.087	131.632	131.810	51.264	133.484	131.828	130.888	132.319	133.376	131.863	25.411	47.600	48.878	131.552	24.197	131.198	131.720	49.241	131.661	132.142	48.768	47.487	131.382	46.438	131.927	45.551	51.354	42.061	48.097	131.386	131.355	130.372	20.494	130.661	131.272	134.402	132.164	133.503	132.244	50.982	18.851	131.443	131.428	131.034	44.062	48.686	130.723	49.992	134.370	43.904	131.974	132.412	44.558	131.277	130.811	24.167	24.065	21.348	16.696	45.853	131.059	130.851	40.480	131.251	30.764	16.251	131.846	17.090	131.337	42.261	41.356	43.034	131.009	40.784	40.503	39.914	130.322	9.263	131.345	130.367	42.544	130.841	131.016	130.885	37.807	130.752	4.844	130.619	130.943	132.389	38.141	38.650	130.964	136.161	130.898	36.353	3.566		39.923	37.966	129.976	38.903	38.903	131.448	37.853	37.731	38.233	131.746	131.451	6.559	130.948	130.948	131.025	130.872	131.291	37.832	5.781	131.071	131.878	132.188	134.947	134.947	9.703	132.310	132.029	39.221	135.545	131.994	9.410	134.818	37.120	37.120	39.060	131.738	133.622	133.266	39.694	12.417	132.123	133.774	18.159	18.159	27.037	134.347	27.502	134.444	133.860	42.571	42.148	131.755	136.076	136.076	22.351	133.048	25.066	135.459	133.060	34.731	137.336	134.621	134.621	35.064	136.010	138.478
optimized_5312.py	132.292	134.731	142.954	134.801	31.381	142.981	52.524	134.202	142.717	29.767	142.988	133.904	142.467	31.535	30.760	142.622	46.163	142.389	46.046	142.684	143.246	31.439	134.208	142.713	133.059	133.418	133.207	142.262	49.709	43.950	143.276	28.948	41.625	40.815	23.445	23.025	41.515	133.798	131.810	25.949	143.687	142.307	132.688	142.201	144.128	133.965	40.454	20.927	24.176	131.552	39.767	133.076	142.303	21.322	142.330	132.142	23.261	21.458	141.764	20.426	142.330	17.733	51.354	50.183	23.841	142.197	133.144	131.538	39.268	132.152	132.870	134.402	134.369	144.470	142.897	22.113	38.466	142.324	133.146	142.132	15.263	18.708	141.545	27.235	134.370	13.630	141.518	134.383	44.558	142.349	131.961	24.167	37.868	37.572	38.169	12.566	142.646	141.888	50.079	141.927	44.431	39.090	133.811	37.737	131.337	7.596	7.886	8.974	141.992	7.925	8.176	7.138	130.823	39.651	142.271	130.733	10.115	141.085	141.264	141.437	5.227	140.809	38.754	131.091	141.185	135.119	8.954	38.650	130.811	146.689	140.798	9.382	40.222	39.923		8.180	129.371	7.628	130.490	141.691	141.691	11.934	10.295	141.974	130.509	40.735	141.011	41.702	133.548	133.548	130.509	13.005	41.743	140.851	141.893	142.292	137.425	141.337	45.180	45.180	131.218	17.660	138.125	142.097	42.339	137.054	15.099	15.547	15.547	141.370	135.502	131.534	16.143	44.897	142.431	135.855	51.496	143.314	143.314	144.137	41.407	144.045	143.599	22.444	23.978	141.407	138.399	138.399	53.360	131.083	52.345	145.518	142.902	44.504	134.801	137.378	131.425	131.425	132.411	147.980
optimized_9194.py	134.146	134.238	142.954	134.298	35.633	142.967	35.156	134.202	142.738	34.058	142.979	133.505	142.488	35.690	34.925	142.612	47.312	142.389	47.045	142.709	143.257	35.583	133.810	142.766	132.783	133.109	133.207	142.305	30.485	44.947	143.303	32.673	42.105	41.469	27.547	27.222	41.515	133.462	142.071	30.717	143.741	142.334	132.524	142.283	144.122	133.649	40.774	24.812	24.176	133.447	40.172	132.842	142.421	25.086	142.409	143.066	27.934	25.227	141.812	20.426	142.447	21.850	30.152	51.357	27.436	142.275	132.949	131.550	39.411	132.103	132.685	144.423	133.927	144.385	142.994	26.551	38.458	142.324	132.974	142.132	20.653	22.941	141.545	30.037	136.548	17.531	141.545	134.101	17.077	142.440	131.983	39.076	38.328	37.832	38.092	17.038	142.682	142.000	51.188	141.947	45.583	39.129	133.636	37.446	142.629	12.262	10.659	13.764	141.992	10.144	9.357	10.940	130.823	38.428	142.244	131.093	10.115	141.232	141.377	141.484	5.187	140.930	36.808	131.489	141.192	134.455	2.695	6.854	131.336	146.603	141.012	5.214	37.827	37.966	8.180		129.779	4.725	131.053	141.818	6.784	4.776	6.325	6.325	131.165	38.023	141.294	38.990	133.283	130.565	131.149	7.710	7.710	141.010	141.968	142.356	137.014	141.495	43.080	134.265	131.988	11.898	11.898	142.168	39.559	136.713	11.156	14.195	12.245	141.719	135.265	132.268	132.268	42.776	142.645	135.578	48.531	143.471	42.825	144.285	42.558	143.943	143.943	19.932	19.271	141.811	137.976	50.254	50.785	132.296	51.342	51.342	142.787	45.858	135.911	136.779	132.510	45.330	133.582	147.901
optimized_887.py	29.764	30.109	52.271	30.281	134.192	52.410	134.108	28.276	142.738	133.731	142.979	27.594	51.678	134.159	133.844	51.772	132.016	50.116	131.923	142.709	52.217	134.552	26.885	49.777	24.027	133.109	24.055	48.968	132.382	132.717	50.886	133.080	130.299	131.055	132.652	131.992	130.093	25.096	47.713	133.108	52.476	47.634	21.197	49.404	51.520	133.649	130.379	132.146	132.970	24.678	129.652	21.213	47.082	132.308	48.199	47.995	131.383	130.977	45.092	130.709	46.610	130.631	132.718	133.832	133.313	46.578	132.949	131.550	129.357	17.296	20.342	52.506	133.927	144.385	47.634	133.362	129.273	46.207	20.172	142.132	130.501	132.372	44.377	131.825	39.577	130.040	141.545	24.311	130.889	44.353	14.892	131.132	130.960	130.130	128.827	130.608	45.915	43.275	132.538	43.139	130.274	128.740	22.304	129.279	43.956	129.597	129.915	129.420	43.171	130.249	130.072	130.162	11.511	128.943	42.908	10.735	130.490	40.214	40.169	40.814	129.442	39.793	129.796	13.150	40.640	134.455	129.968	129.802	13.688	55.379	39.435	129.821	130.281	129.976	129.371	129.779		129.557	129.557	40.913	130.422	130.255	129.889	41.277	14.545	130.611	40.125	40.125	26.586	11.096	14.601	130.190	130.577	39.596	41.263	41.865	29.791	29.791	130.715	23.537	19.516	130.728	31.002	42.019	131.462	28.399	28.399	129.736	130.305	40.703	28.701	22.028	129.891	130.573	43.291	26.030	26.030	44.402	129.209	45.861	130.281	45.400	45.365	131.659	131.885	41.952	41.952	134.113	134.696	23.792	132.073	49.529	44.036	134.476	35.743	43.041	43.041	135.049	29.360	53.855
optimized_2142.py	134.223	134.316	143.214	134.379	35.896	143.242	35.427	133.824	142.987	34.298	143.232	133.557	142.720	35.916	35.139	142.861	48.232	142.663	48.012	142.967	143.501	36.035	133.872	142.976	132.790	133.136	132.896	48.968	30.425	46.352	143.510	32.986	43.092	42.740	28.035	27.321	42.952	133.531	142.260	30.821	143.955	142.532	132.510	142.500	144.369	133.697	41.895	25.411	28.916	133.524	129.652	132.874	142.577	25.709	48.199	143.259	27.295	24.988	142.030	24.031	142.586	21.806	29.837	52.342	28.520	142.430	132.980	131.480	40.256	132.101	132.701	144.610	134.013	144.723	47.634	27.300	39.427	142.558	132.912	142.324	20.297	23.848	141.809	30.042	136.755	17.543	141.810	134.166	17.572	142.609	131.943	40.756	39.892	39.272	128.827	17.130	45.915	43.275	51.808	142.185	46.133	39.661	22.304	38.584	142.823	11.403	11.220	12.885	142.223	11.586	130.072	130.162	131.058	38.953	142.489	131.027	13.374	141.420	141.577	141.686	5.598	141.129	37.960	131.447	141.453	134.681	5.676	7.434	131.280	147.063	141.188	129.821	130.281	38.903	7.628	4.725	129.557		130.946	142.011	9.968	7.682	4.171	4.171	131.030	39.220	141.441	39.957	133.500	130.404	131.038	6.793	6.793	141.227	142.182	142.573	137.058	141.667	43.368	134.457	131.878	131.878	137.690	142.371	40.709	136.683	10.023	10.226	11.519	141.858	135.230	135.230	11.679	43.045	142.765	135.635	48.743	143.637	43.371	144.463	144.463	144.181	143.860	16.635	17.137	141.897	137.989	50.609	50.583	131.966	131.966	145.991	143.250	47.246	135.753	136.953	132.147	47.236	133.251	148.133
optimized_9424.py	32.471	32.885	49.531	33.070	133.073	49.650	133.025	31.134	48.510	132.739	49.899	30.204	49.110	133.043	132.774	49.084	131.556	47.253	48.012	47.362	49.491	133.467	29.084	142.976	26.704	26.944	27.298	45.847	131.715	132.189	48.154	132.113	130.104	130.846	28.035	131.539	129.962	133.531	44.633	132.512	49.694	44.690	23.233	142.500	48.574	25.674	130.292	131.858	132.388	24.957	129.529	22.927	44.167	132.135	45.618	44.996	131.069	130.750	41.576	130.534	43.779	130.640	132.311	133.070	28.520	43.614	21.362	17.306	129.482	17.410	21.333	49.928	27.580	47.391	44.333	133.135	129.393	43.012	23.376	43.187	130.601	132.451	41.459	131.311	41.688	130.390	40.829	24.964	131.297	40.936	16.159	130.977	130.910	130.165	128.924	131.196	43.405	40.040	51.808	142.185	130.089	128.992	22.267	129.387	40.611	130.432	11.220	130.222	39.816	130.971	130.829	130.774	8.277	129.196	39.101	5.881	131.249	35.763	35.789	36.800	130.462	35.122	130.009	5.020	35.940	40.058	131.199	130.943	5.512	51.562	141.188	130.765	130.455	38.903	130.490	131.053	129.557	130.946		36.841	36.841	131.502	131.349	36.613	10.053	130.639	35.917	130.824	24.079	24.079	9.564	131.638	130.782	34.562	36.979	37.861	32.371	36.435	131.169	131.169	13.402	132.430	33.876	37.873	131.527	31.993	131.223	131.520	131.520	36.621	31.257	19.268	131.616	130.951	40.256	27.028	133.852	41.122	41.122	43.185	130.214	42.350	41.697	133.503	133.923	37.895	34.935	34.935	134.899	22.215	132.747	47.697	38.309	135.068	33.176	45.409	45.409	135.138	31.338	51.570
optimized_6747.py	48.355	48.630	38.853	48.767	143.429	49.650	143.455	47.554	37.302	143.263	39.409	46.910	38.778	143.500	143.314	49.084	131.556	35.739	134.410	35.543	37.346	144.199	29.084	33.329	26.704	44.813	45.381	32.093	142.719	135.289	33.989	142.801	132.662	133.522	143.550	142.745	132.457	44.098	29.849	143.761	35.953	29.297	42.585	33.350	33.187	43.730	132.773	143.278	143.360	43.103	132.038	42.325	27.713	144.007	29.825	28.132	142.541	142.357	24.760	141.994	26.552	142.181	143.814	136.210	143.597	26.061	41.543	40.405	131.538	39.867	41.745	37.612	45.026	31.012	27.824	145.061	129.393	24.836	23.376	24.312	130.601	144.375	22.081	131.311	54.433	142.049	27.234	43.188	143.008	19.185	39.818	133.427	130.910	132.533	130.968	143.334	21.723	17.157	134.913	18.082	130.089	130.675	41.761	131.496	16.744	142.152	142.193	142.039	17.297	142.288	142.194	141.920	38.019	130.657	15.405	37.225	142.884	35.763	6.674	36.800	130.462	9.224	131.602	36.435	10.796	52.957	141.987	141.934	37.828	36.854	6.837	141.305	131.753	131.448	141.691	141.818	40.913	142.011	36.841		142.025	142.024	142.133	4.747	40.237	40.237	5.014	132.074	40.425	40.089	39.539	142.166	131.751	5.324	3.917	3.917	47.142	2.565	131.327	39.240	40.615	142.703	48.326	8.464	132.866	132.866	141.705	142.732	142.298	7.357	48.277	44.182	142.161	142.161	11.049	44.012	133.202	12.992	131.091	15.843	132.145	15.612	15.273	144.235	144.235	11.959	48.502	133.286	134.653	46.339	132.477	23.152	19.997	19.997	53.004	57.644	51.536	136.975	52.916	28.574
